Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
41739,0.0,152.8,New Zealand,Pakistan,London,39,79,5.851851851851852,4,26.0,3.0,99,1.0
152148,0.0,180.125,West Indies,India,Mumbai,50,104,8.914285714285715,5,,,173,2.0
153984,0.0,109.5,West Indies,Pakistan,Karachi,78,41,5.857142857142857,9,30.0,1.0,123,2.0
22350,0.0,157.21428571428572,Pakistan,Zimbabwe,Harare,28,101,6.58695652173913,6,37.0,2.0,136,1.0
17811,0.0,162.46666666666667,New Zealand,India,Wellington,22,171,10.469387755102042,6,54.0,3.0,219,1.0
47038,1.0,158.30769230769232,India,South Africa,Durban,85,34,5.828571428571429,7,30.0,3.0,153,1.0
54560,0.0,148.20689655172413,Pakistan,Bangladesh,Mirpur,35,123,8.682352941176472,7,52.0,0.0,190,1.0
6008,0.0,156.9047619047619,Bangladesh,South Africa,Cape Town,42,104,8.0,4,26.0,1.0,144,1.0
69960,0.0,142.375,India,England,Cardiff,2,134,6.813559322033898,5,45.0,1.0,148,1.0
104505,0.0,149.27586206896552,South Africa,West Indies,Johannesburg,23,181,11.195876288659791,8,64.0,0.0,208,2.0
49954,0.0,168.66666666666666,South Africa,New Zealand,Auckland,67,68,7.698113207547169,7,31.0,2.0,165,1.0
119705,0.0,135.609756097561,Australia,Ireland,Colombo,30,121,8.066666666666666,7,30.0,1.0,125,2.0
108506,1.0,125.15789473684212,West Indies,Bangladesh,Dhaka,92,60,12.857142857142856,8,60.0,2.0,175,2.0
39038,0.0,146.41666666666666,Pakistan,New Zealand,Abu Dhabi,49,78,6.591549295774648,7,39.0,1.0,148,1.0
46062,0.0,158.30769230769232,New Zealand,South Africa,Durban,24,130,8.125,6,49.0,1.0,153,1.0
77609,0.0,140.66666666666666,Sri Lanka,West Indies,Coolidge,73,59,7.531914893617022,9,39.0,1.0,131,1.0
109240,0.0,125.15789473684212,Bangladesh,New Zealand,Dhaka,77,25,3.488372093023256,8,19.0,1.0,62,2.0
161794,0.0,151.16666666666666,Ireland,Afghanistan,Greater Noida,42,104,8.0,6,34.0,,163,2.0
119362,0.0,135.609756097561,Pakistan,South Africa,Colombo,3,132,6.769230769230769,2,56.0,1.0,136,2.0
88265,0.0,136.0,Zimbabwe,West Indies,Antigua,42,74,5.6923076923076925,7,27.0,0.0,130,1.0
128784,0.0,131.0,Pakistan,Australia,Melbourne,39,96,7.111111111111111,6,37.0,,125,2.0
31392,0.0,153.14285714285714,Sri Lanka,South Africa,Colombo,82,49,7.736842105263158,7,37.0,3.0,120,1.0
53578,0.0,148.20689655172413,New Zealand,Bangladesh,Mirpur,22,162,9.918367346938776,8,54.0,0.0,204,1.0
141522,0.0,130.3448275862069,Bangladesh,Pakistan,Mirpur,5,130,6.782608695652174,3,,,140,2.0
150579,0.0,132.1764705882353,West Indies,England,Barbados,61,74,7.525423728813559,9,23.0,0.0,155,2.0
174664,0.0,153.0,England,New Zealand,Nelson,32,137,9.340909090909092,8,52.0,1.0,166,2.0
113461,0.0,138.07142857142858,Zimbabwe,Pakistan,Harare,62,70,7.241379310344828,8,42.0,0.0,138,2.0
162418,0.0,147.33333333333334,Australia,England,Chester-le-Street,0,168,8.330578512396693,1,45.0,3.0,168,2.0
139760,0.0,130.3448275862069,West Indies,Australia,Mirpur,67,77,8.716981132075471,9,31.0,1.0,179,2.0
52373,0.0,148.20689655172413,Pakistan,India,Mirpur,30,96,6.4,7,,,130,1.0
70521,0.0,166.28571428571428,Ireland,Netherlands,Dublin,54,115,10.454545454545457,8,52.0,0.0,181,1.0
66383,0.0,87.0,West Indies,India,Providence,29,104,6.857142857142858,6,45.0,1.0,146,1.0
163222,0.0,103.0,Sri Lanka,South Africa,Hambantota,17,137,7.980582524271844,6,38.0,2.0,164,2.0
76027,0.0,181.8,Australia,South Africa,Adelaide,45,89,7.12,6,39.0,1.0,144,1.0
167141,0.0,156.33333333333334,England,West Indies,Gros Islet,72,76,9.5,8,,,161,2.0
155979,0.0,148.0,England,New Zealand,Christchurch,67,59,6.679245283018868,9,33.0,1.0,154,2.0
8332,1.0,138.1627906976744,Afghanistan,Pakistan,Dubai,90,39,7.8,7,37.0,3.0,147,1.0
60645,0.0,149.0,Sri Lanka,South Africa,Chattogram,45,97,7.76,7,29.0,1.0,165,1.0
66138,0.0,191.25,Australia,India,Mumbai,23,120,7.422680412371133,6,,,166,
85089,0.0,171.66666666666666,West Indies,Australia,Gros Islet,62,71,7.344827586206897,7,33.0,2.0,196,1.0
37718,,146.41666666666666,India,Afghanistan,Abu Dhabi,13,174,9.757009345794394,8,,,210,
78242,0.0,180.0,Afghanistan,Ireland,Greater Noida,60,64,6.4,9,33.0,1.0,184,1.0
16428,0.0,170.24137931034485,England,South Africa,Johannesburg,56,93,8.71875,7,39.0,1.0,202,1.0
122405,0.0,147.11764705882354,Bangladesh,New Zealand,Pallekele,77,37,5.162790697674418,6,23.0,3.0,132,2.0
78377,0.0,180.0,Ireland,Afghanistan,Greater Noida,49,106,8.957746478873238,9,39.0,0.0,172,1.0
149000,0.0,176.0,Ireland,Netherlands,Al Amarat,37,122,8.819277108433734,8,36.0,1.0,183,2.0
61539,1.0,154.66666666666666,Ireland,Zimbabwe,Bready,84,57,9.5,10,43.0,0.0,174,1.0
34874,0.0,169.58823529411765,Pakistan,New Zealand,Pallekele,12,148,8.222222222222221,6,27.0,3.0,177,1.0
37886,1.0,146.41666666666666,Sri Lanka,Pakistan,Abu Dhabi,92,49,10.5,9,45.0,1.0,141,1.0
65331,0.0,191.25,South Africa,England,Mumbai,79,90,13.170731707317074,10,73.0,0.0,229,1.0
105492,0.0,149.27586206896552,Pakistan,South Africa,Johannesburg,16,153,8.826923076923077,8,33.0,1.0,181,2.0
111057,0.0,138.07142857142858,India,Zimbabwe,Harare,62,63,6.517241379310345,6,41.0,2.0,112,2.0
154001,0.0,109.5,West Indies,Pakistan,Karachi,61,56,5.694915254237288,8,31.0,,123,2.0
23576,0.0,157.21428571428572,Zimbabwe,Pakistan,Harare,39,106,7.851851851851852,8,51.0,1.0,162,1.0
53297,0.0,148.20689655172413,Afghanistan,Bangladesh,Mirpur,66,48,5.333333333333333,6,29.0,3.0,72,1.0
112754,0.0,138.07142857142858,Bangladesh,Zimbabwe,Harare,28,144,9.391304347826086,7,52.0,1.0,194,2.0
588,0.0,159.2,West Indies,New Zealand,Lauderhill,23,125,7.731958762886597,6,,,177,
59733,0.0,149.0,England,New Zealand,Chattogram,23,131,8.103092783505154,5,,,172,1.0
136994,0.0,149.95833333333334,New Zealand,Pakistan,Auckland,50,103,8.82857142857143,6,40.0,1.0,146,2.0
44000,0.0,152.8,West Indies,England,London,5,123,6.4173913043478255,1,24.0,6.0,125,1.0
145227,0.0,141.92307692307693,England,Australia,Sydney,33,98,6.758620689655173,2,36.0,4.0,111,2.0
87812,0.0,165.5,West Indies,Afghanistan,Lucknow,8,147,7.874999999999999,5,37.0,2.0,164,1.0
34996,0.0,169.58823529411765,Australia,Sri Lanka,Pallekele,14,226,12.792452830188678,8,77.0,1.0,263,1.0
25044,0.0,178.75,Pakistan,New Zealand,Hamilton,56,65,6.09375,8,33.0,1.0,168,1.0
42016,0.0,152.8,Sri Lanka,Ireland,London,0,144,7.2,1,42.0,5.0,144,1.0
154491,1.0,140.0,England,Sri Lanka,Cardiff,85,57,9.771428571428572,10,50.0,0.0,130,2.0
100485,0.0,128.3953488372093,Ireland,Afghanistan,Dubai,65,64,6.981818181818182,6,27.0,3.0,126,2.0
100749,0.0,128.3953488372093,Australia,Pakistan,Dubai,76,51,6.954545454545455,9,34.0,1.0,151,2.0
45080,0.0,129.66666666666666,India,West Indies,Trinidad,33,85,5.862068965517241,6,23.0,,159,1.0
56414,0.0,155.71428571428572,India,England,Nagpur,20,119,7.14,7,37.0,0.0,144,1.0
154986,0.0,140.0,England,Pakistan,Cardiff,38,95,6.951219512195122,5,39.0,,129,2.0
120566,0.0,135.609756097561,Sri Lanka,West Indies,Colombo,16,129,7.4423076923076925,3,37.0,6.0,139,2.0
100879,0.0,128.3953488372093,Netherlands,Ireland,Dubai,70,46,5.52,6,29.0,,86,2.0
10316,0.0,138.1627906976744,Pakistan,Australia,Dubai,25,106,6.694736842105263,7,30.0,2.0,147,1.0
149695,0.0,132.1764705882353,New Zealand,South Africa,Barbados,37,99,7.156626506024096,6,40.0,,157,2.0
39071,0.0,146.41666666666666,Pakistan,New Zealand,Abu Dhabi,17,114,6.640776699029126,6,35.0,1.0,148,1.0
26760,0.0,146.14285714285714,England,Pakistan,Sharjah,18,116,6.823529411764706,4,30.0,1.0,154,1.0
68996,0.0,169.22222222222223,Pakistan,New Zealand,Mount Maunganui,47,95,7.808219178082192,8,42.0,1.0,181,1.0
147408,0.0,120.66666666666669,Ireland,Afghanistan,Bready,54,64,5.818181818181818,5,,,79,2.0
150903,0.0,132.1764705882353,Pakistan,West Indies,Barbados,83,41,6.648648648648648,8,34.0,2.0,115,2.0
70627,0.0,166.28571428571428,Zimbabwe,Ireland,Dublin,72,49,6.125,7,29.0,3.0,152,1.0
52205,0.0,148.20689655172413,Bangladesh,Sri Lanka,Mirpur,73,51,6.51063829787234,7,,,147,1.0
43114,0.0,152.8,Sri Lanka,Pakistan,London,18,99,5.823529411764706,4,32.0,1.0,138,1.0
123723,1.0,147.11764705882354,Australia,Sri Lanka,Pallekele,87,71,12.909090909090908,10,70.0,0.0,149,2.0
151709,0.0,180.125,England,India,Mumbai,6,169,8.894736842105264,6,49.0,2.0,181,2.0
137009,0.0,149.95833333333334,New Zealand,Pakistan,Auckland,35,114,8.047058823529412,6,26.0,1.0,146,2.0
9315,0.0,138.1627906976744,Australia,Pakistan,Dubai,72,70,8.75,10,47.0,0.0,168,1.0
21745,0.0,157.21428571428572,Zimbabwe,Bangladesh,Harare,20,134,8.04,4,37.0,2.0,152,1.0
124579,0.0,143.44444444444446,England,Sri Lanka,Southampton,0,161,8.05,5,47.0,2.0,161,2.0
113387,0.0,138.07142857142858,Pakistan,Zimbabwe,Harare,15,85,4.857142857142857,5,25.0,2.0,99,2.0
146981,0.0,130.8,England,Sri Lanka,Chattogram,23,152,9.402061855670102,8,65.0,0.0,190,2.0
6738,0.0,156.9047619047619,South Africa,England,Cape Town,64,58,6.2142857142857135,7,21.0,,154,1.0
100057,0.0,128.3953488372093,Pakistan,West Indies,Dubai,83,38,6.162162162162162,9,28.0,1.0,116,2.0
25745,1.0,177.6,Australia,Pakistan,Chandigarh,88,43,8.0625,8,43.0,2.0,193,1.0
120114,0.0,135.609756097561,India,Bangladesh,Colombo,65,73,7.963636363636364,8,40.0,1.0,140,2.0
83129,0.0,177.33333333333334,South Africa,Sri Lanka,Centurion,30,126,8.4,8,44.0,1.0,180,1.0
98813,0.0,149.28571428571428,Australia,England,Cape Town,45,111,8.88,9,36.0,1.0,136,2.0
34502,0.0,169.58823529411765,West Indies,England,Pallekele,11,156,8.587155963302752,6,38.0,3.0,179,1.0
122344,0.0,147.11764705882354,Sri Lanka,India,Pallekele,27,102,6.580645161290323,3,26.0,,116,2.0
21725,0.0,157.21428571428572,Zimbabwe,Bangladesh,Harare,40,111,8.325,5,37.0,3.0,152,1.0
10521,0.0,138.1627906976744,Pakistan,Australia,Dubai,70,39,4.68,5,17.0,3.0,96,1.0
88663,0.0,136.0,South Africa,West Indies,Antigua,21,115,6.96969696969697,6,,,136,1.0
71797,0.0,181.5,New Zealand,Australia,Christchurch,22,164,10.040816326530614,5,74.0,1.0,214,1.0
160808,0.0,145.33333333333334,South Africa,Sri Lanka,Delhi,51,67,5.826086956521739,9,31.0,0.0,122,2.0
74882,0.0,134.5,Ireland,West Indies,Basseterre,17,133,7.74757281553398,5,33.0,2.0,147,1.0
66349,0.0,87.0,West Indies,India,Providence,60,57,5.7,7,36.0,0.0,146,1.0
33138,0.0,169.58823529411765,New Zealand,Sri Lanka,Pallekele,54,48,4.363636363636363,4,32.0,3.0,74,1.0
171531,1.0,122.5,West Indies,South Africa,Antigua,86,17,3.0,8,14.0,2.0,119,2.0
144558,0.0,141.92307692307693,Australia,South Africa,Sydney,79,53,7.75609756097561,8,40.0,2.0,146,2.0
162649,0.0,147.33333333333334,England,West Indies,Chester-le-Street,7,149,7.911504424778761,1,31.0,5.0,155,2.0
27203,0.0,146.14285714285714,Afghanistan,Netherlands,Sharjah,67,45,5.094339622641509,6,31.0,1.0,90,1.0
96982,0.0,149.28571428571428,Sri Lanka,South Africa,Cape Town,9,154,8.324324324324325,5,41.0,3.0,170,2.0
85225,0.0,171.66666666666666,West Indies,Australia,Gros Islet,52,60,5.294117647058823,7,33.0,1.0,145,1.0
151935,0.0,180.125,West Indies,India,Mumbai,21,153,9.272727272727272,7,51.0,1.0,196,2.0
145345,0.0,150.25,Zimbabwe,Netherlands,Rotterdam,22,112,6.857142857142858,4,25.0,2.0,152,2.0
118023,0.0,135.609756097561,Sri Lanka,India,Colombo,81,38,5.846153846153846,9,33.0,1.0,133,2.0
91892,0.0,162.0,Afghanistan,Netherlands,Edinburgh,70,49,5.88,7,33.0,2.0,162,1.0
140111,0.0,130.3448275862069,Pakistan,Sri Lanka,Mirpur,63,67,7.052631578947368,8,34.0,1.0,151,2.0
106350,0.0,149.27586206896552,South Africa,New Zealand,Johannesburg,54,75,6.818181818181818,7,34.0,1.0,131,2.0
109872,0.0,125.15789473684212,Zimbabwe,Bangladesh,Dhaka,25,125,7.894736842105263,2,43.0,3.0,152,2.0
53101,0.0,148.20689655172413,Sri Lanka,Pakistan,Mirpur,18,125,7.352941176470588,8,35.0,,150,1.0
108449,0.0,125.15789473684212,Bangladesh,New Zealand,Dhaka,29,66,4.351648351648352,3,22.0,1.0,76,2.0
72421,0.0,140.16666666666666,Sri Lanka,Zimbabwe,Guyana,76,69,9.40909090909091,9,45.0,0.0,173,1.0
133321,0.0,146.15384615384616,South Africa,New Zealand,Durban,52,75,6.617647058823529,8,25.0,0.0,87,2.0
31591,0.0,153.14285714285714,West Indies,Sri Lanka,Colombo,9,148,8.0,4,43.0,2.0,162,1.0
21872,0.0,157.21428571428572,Australia,Pakistan,Harare,10,170,9.272727272727272,5,56.0,3.0,183,1.0
112590,0.0,138.07142857142858,Australia,Pakistan,Harare,64,62,6.642857142857142,7,29.0,2.0,149,2.0
56769,0.0,159.33333333333334,England,Sri Lanka,Bristol,41,101,7.670886075949367,6,,,136,1.0
103382,0.0,128.3953488372093,England,Pakistan,Dubai,77,52,7.255813953488372,8,37.0,2.0,136,2.0
85599,0.0,166.4,South Africa,Australia,Brisbane,52,66,5.823529411764706,7,29.0,2.0,157,1.0
27710,0.0,146.14285714285714,Zimbabwe,Afghanistan,Sharjah,53,72,6.447761194029851,6,,,120,1.0
109497,0.0,125.15789473684212,Bangladesh,Zimbabwe,Dhaka,43,104,8.103896103896103,4,48.0,2.0,148,2.0
77173,0.0,156.0,Sri Lanka,South Africa,Delhi,17,109,6.349514563106796,3,25.0,,120,1.0
18935,0.0,145.89473684210526,Bangladesh,Australia,Dhaka,23,99,6.123711340206185,4,28.0,3.0,127,1.0
123245,0.0,147.11764705882354,West Indies,Sri Lanka,Pallekele,68,88,10.153846153846157,6,63.0,3.0,185,2.0
1929,0.0,154.0,Pakistan,Bangladesh,St Lucia,44,107,8.447368421052632,10,,,172,1.0
6278,0.0,156.9047619047619,South Africa,Pakistan,Cape Town,18,166,9.764705882352942,7,49.0,2.0,192,1.0
94459,0.0,146.28571428571428,England,India,Bengaluru,44,116,9.157894736842106,8,53.0,0.0,127,2.0
77344,1.0,140.66666666666666,Sri Lanka,West Indies,Coolidge,88,25,4.6875,8,25.0,2.0,131,1.0
119926,0.0,135.609756097561,Bangladesh,Sri Lanka,Colombo,18,131,7.705882352941177,5,35.0,3.0,160,2.0
150147,0.0,132.1764705882353,India,West Indies,Barbados,64,53,5.678571428571428,7,25.0,1.0,155,2.0
72207,0.0,174.0,New Zealand,India,Chennai,37,99,7.156626506024096,7,42.0,1.0,167,1.0
104230,0.0,149.27586206896552,South Africa,England,Johannesburg,65,128,13.963636363636365,9,65.0,1.0,172,2.0
137917,0.0,149.95833333333334,Sri Lanka,New Zealand,Auckland,55,107,9.876923076923076,6,46.0,1.0,144,2.0
140034,0.0,130.3448275862069,Australia,Pakistan,Mirpur,19,161,9.564356435643566,5,35.0,2.0,175,2.0
79368,0.0,110.0,Bangladesh,West Indies,St Kitts,45,74,5.92,3,23.0,,118,1.0
21866,0.0,157.21428571428572,Australia,Pakistan,Harare,15,165,9.428571428571429,6,55.0,2.0,183,1.0
135428,0.0,170.66666666666666,India,Australia,Rajkot,28,147,9.58695652173913,6,48.0,1.0,202,2.0
35319,0.0,168.44444444444446,South Africa,England,Southampton,61,61,6.203389830508474,7,,,142,
155899,0.0,130.42857142857142,Ireland,India,Dublin,70,44,5.279999999999999,4,22.0,3.0,70,2.0
109616,0.0,125.15789473684212,Bangladesh,Afghanistan,Dhaka,33,95,6.551724137931035,4,,,139,
34729,0.0,169.58823529411765,Sri Lanka,Australia,Pallekele,32,116,7.909090909090909,7,44.0,1.0,198,1.0
48159,0.0,168.66666666666666,New Zealand,Australia,Auckland,75,81,10.8,10,51.0,0.0,243,1.0
89487,0.0,155.5,India,Australia,Canberra,5,151,7.878260869565217,4,56.0,1.0,161,1.0
35596,0.0,168.44444444444446,England,Sri Lanka,Southampton,31,142,9.573033707865168,9,53.0,1.0,180,1.0
113826,0.0,162.58333333333334,New Zealand,Pakistan,Hamilton,67,80,9.056603773584904,9,45.0,0.0,164,2.0
82045,0.0,177.33333333333334,New Zealand,South Africa,Centurion,59,86,8.459016393442623,8,40.0,,177,1.0
65166,0.0,153.88235294117646,Australia,Bangladesh,Barbados,1,138,6.957983193277311,4,56.0,0.0,141,1.0
144491,0.0,141.92307692307693,Australia,West Indies,Sydney,75,99,13.2,10,53.0,0.0,142,2.0
73556,1.0,151.36363636363637,India,England,Manchester,84,49,8.166666666666666,9,42.0,1.0,165,1.0
49205,0.0,168.66666666666666,New Zealand,West Indies,Auckland,77,54,7.534883720930233,8,37.0,2.0,155,1.0
128370,1.0,131.0,Australia,India,Melbourne,89,52,10.064516129032258,10,51.0,0.0,157,2.0
6910,0.0,156.9047619047619,Sri Lanka,South Africa,Cape Town,19,108,6.415841584158416,5,30.0,0.0,134,1.0
25292,0.0,178.75,Bangladesh,New Zealand,Hamilton,58,52,5.032258064516129,5,15.0,,78,1.0
62574,0.0,174.5,Netherlands,Ireland,Al Amarat,48,112,9.333333333333334,8,43.0,0.0,167,1.0
121030,0.0,135.609756097561,Sri Lanka,England,Colombo,48,90,7.5,5,40.0,2.0,157,2.0
135856,0.0,149.95833333333334,New Zealand,Australia,Auckland,41,106,8.050632911392405,4,28.0,3.0,170,2.0
110064,0.0,125.15789473684212,Sri Lanka,Bangladesh,Dhaka,71,90,11.020408163265309,8,,,194,2.0
36776,0.0,146.41666666666666,England,New Zealand,Abu Dhabi,79,44,6.439024390243903,9,32.0,1.0,166,1.0
133486,1.0,146.15384615384616,Pakistan,India,Durban,89,33,6.387096774193548,9,31.0,1.0,141,2.0
129019,0.0,131.0,Sri Lanka,Australia,Melbourne,76,70,9.545454545454543,9,52.0,0.0,172,2.0
174289,0.0,161.0,Bangladesh,Pakistan,Nairobi,40,120,9.0,6,39.0,1.0,161,2.0
68160,0.0,191.0,West Indies,Pakistan,Karachi,8,130,6.9642857142857135,5,40.0,3.0,153,1.0
88861,0.0,134.0,India,West Indies,Jamaica,73,78,9.95744680851064,8,46.0,2.0,190,1.0
146600,0.0,130.8,England,Netherlands,Chattogram,60,42,4.2,5,,,88,
39700,0.0,172.66666666666666,South Africa,West Indies,St George's,12,152,8.444444444444445,6,33.0,3.0,168,1.0
123681,0.0,147.11764705882354,Sri Lanka,Australia,Pallekele,9,176,9.513513513513514,2,49.0,,178,2.0
113466,0.0,138.07142857142858,Zimbabwe,Pakistan,Harare,58,74,7.161290322580645,8,39.0,0.0,138,2.0
125364,0.0,129.41666666666666,New Zealand,England,Abu Dhabi,38,95,6.951219512195122,7,,,167,2.0
54341,0.0,148.20689655172413,India,Sri Lanka,Mirpur,7,122,6.477876106194691,7,33.0,1.0,130,1.0
127769,0.0,161.66666666666666,West Indies,Ireland,St George's,11,194,10.678899082568806,6,48.0,1.0,204,2.0
107022,0.0,135.2,New Zealand,India,Wellington,77,47,6.558139534883721,9,37.0,1.0,165,2.0
56059,0.0,155.71428571428572,Afghanistan,West Indies,Nagpur,6,112,5.894736842105263,3,45.0,2.0,123,1.0
136802,0.0,149.95833333333334,India,New Zealand,Auckland,61,112,11.389830508474576,9,53.0,0.0,204,2.0
174045,0.0,158.0,Sri Lanka,India,Indore,66,86,9.555555555555555,9,50.0,1.0,172,2.0
169445,0.0,142.66666666666666,New Zealand,Sri Lanka,Kandy,49,61,5.154929577464788,1,25.0,4.0,88,2.0
149550,0.0,132.1764705882353,India,Australia,Barbados,68,39,4.5,5,22.0,2.0,135,2.0
88989,0.0,134.0,West Indies,Ireland,Jamaica,67,42,4.754716981132075,8,15.0,2.0,96,1.0
96902,1.0,149.28571428571428,Sri Lanka,South Africa,Cape Town,88,46,8.625,8,42.0,2.0,170,2.0
156111,0.0,148.0,New Zealand,Pakistan,Christchurch,50,57,4.885714285714286,4,34.0,1.0,80,2.0
48284,0.0,168.66666666666666,New Zealand,England,Auckland,76,97,13.227272727272728,8,53.0,2.0,146,1.0
125594,0.0,129.41666666666666,South Africa,Pakistan,Abu Dhabi,50,64,5.485714285714286,7,33.0,0.0,120,2.0
109638,0.0,125.15789473684212,Bangladesh,Afghanistan,Dhaka,11,120,6.605504587155963,3,,,139,
88539,0.0,136.0,South Africa,West Indies,Antigua,21,93,5.636363636363637,5,34.0,1.0,120,1.0
32135,0.0,153.14285714285714,England,Sri Lanka,Colombo,60,89,8.9,7,37.0,1.0,187,1.0
116699,0.0,136.78571428571428,Netherlands,Afghanistan,Sharjah,62,48,4.965517241379311,7,18.0,2.0,92,2.0
83193,1.0,177.33333333333334,South Africa,England,Centurion,90,60,12.0,10,60.0,0.0,222,1.0
132991,0.0,123.16666666666669,Pakistan,West Indies,Trinidad,56,68,6.375,9,30.0,1.0,127,2.0
155427,0.0,130.42857142857142,Netherlands,Ireland,Dublin,60,81,8.1,9,38.0,0.0,183,2.0
92406,0.0,119.2,New Zealand,West Indies,Lauderhill,12,114,6.333333333333333,2,39.0,2.0,116,2.0
53066,0.0,148.20689655172413,Sri Lanka,Pakistan,Mirpur,53,85,7.611940298507463,10,41.0,0.0,150,1.0
75123,1.0,134.5,Ireland,West Indies,Basseterre,90,55,11.0,8,55.0,2.0,138,1.0
12567,1.0,138.1627906976744,Pakistan,Australia,Dubai,90,45,9.0,10,44.0,0.0,150,1.0
8243,0.0,138.1627906976744,England,Pakistan,Dubai,56,72,6.75,7,36.0,0.0,160,1.0
117715,0.0,135.609756097561,Sri Lanka,India,Colombo,36,104,7.428571428571429,6,43.0,1.0,126,2.0
10784,0.0,138.1627906976744,Netherlands,Ireland,Dubai,53,68,6.089552238805971,8,40.0,0.0,114,1.0
56112,0.0,155.71428571428572,New Zealand,India,Nagpur,73,41,5.23404255319149,7,25.0,1.0,126,1.0
144808,0.0,141.92307692307693,India,Australia,Sydney,79,81,11.853658536585366,9,57.0,1.0,200,2.0
41884,0.0,152.8,Pakistan,Netherlands,London,8,162,8.678571428571429,6,55.0,1.0,175,1.0
69203,0.0,169.22222222222223,New Zealand,West Indies,Mount Maunganui,22,170,10.408163265306124,8,63.0,0.0,238,1.0
150687,0.0,132.1764705882353,Pakistan,New Zealand,Barbados,70,51,6.119999999999999,6,25.0,1.0,132,2.0
104879,0.0,149.27586206896552,South Africa,Australia,Johannesburg,10,131,7.1454545454545455,3,50.0,2.0,148,2.0
67136,0.0,161.36363636363637,South Africa,Pakistan,Lahore,40,96,7.199999999999999,3,46.0,1.0,164,1.0
156223,0.0,148.0,Australia,New Zealand,Christchurch,38,99,7.2439024390243905,2,43.0,3.0,131,2.0
116093,0.0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,56,86,8.0625,7,33.0,1.0,182,2.0
171125,0.0,157.57142857142858,New Zealand,Pakistan,Mount Maunganui,13,138,7.738317757009346,4,51.0,4.0,163,2.0
146026,0.0,130.8,Bangladesh,Sri Lanka,Chattogram,71,65,7.959183673469388,8,46.0,2.0,166,2.0
84757,0.0,171.66666666666666,West Indies,England,Gros Islet,10,139,7.581818181818182,3,38.0,3.0,160,1.0
78158,0.0,180.0,Afghanistan,Ireland,Greater Noida,21,135,8.181818181818182,5,44.0,1.0,184,1.0
131708,0.0,141.33333333333334,England,West Indies,London,28,136,8.869565217391305,4,,,193,2.0
34264,0.0,169.58823529411765,West Indies,Sri Lanka,Pallekele,3,125,6.410256410256411,5,44.0,2.0,129,1.0
123438,0.0,147.11764705882354,Australia,Sri Lanka,Pallekele,4,152,7.862068965517242,2,49.0,2.0,163,2.0
71502,0.0,181.5,India,New Zealand,Christchurch,69,63,7.411764705882353,5,,,162,1.0
103170,0.0,128.3953488372093,Pakistan,England,Dubai,48,93,7.75,7,37.0,2.0,169,2.0
47069,0.0,158.30769230769232,India,South Africa,Durban,54,62,5.636363636363637,6,28.0,1.0,153,1.0
146031,0.0,130.8,Bangladesh,Sri Lanka,Chattogram,66,71,7.888888888888889,8,39.0,2.0,166,2.0
89327,0.0,155.5,Pakistan,Australia,Canberra,40,80,6.0,6,32.0,2.0,150,1.0
58612,0.0,163.23076923076923,Australia,England,Sydney,26,139,8.872340425531915,5,43.0,3.0,195,1.0
11540,0.0,138.1627906976744,Ireland,Afghanistan,Dubai,0,142,7.1,2,30.0,2.0,142,1.0
142046,0.0,130.3448275862069,India,South Africa,Mirpur,68,72,8.307692307692308,9,31.0,0.0,176,2.0
172909,0.0,150.5,Australia,India,Canberra,25,116,7.326315789473684,6,37.0,1.0,150,2.0
92768,0.0,119.2,India,West Indies,Lauderhill,16,217,12.51923076923077,7,71.0,0.0,244,2.0
76160,0.0,181.8,Australia,Sri Lanka,Adelaide,37,128,9.25301204819277,9,47.0,0.0,187,1.0
14391,0.0,170.24137931034485,Australia,South Africa,Johannesburg,31,94,6.337078651685393,5,31.0,2.0,147,1.0
70000,1.0,142.375,Pakistan,England,Cardiff,84,49,8.166666666666666,9,37.0,1.0,126,1.0
166251,0.0,91.5,Sri Lanka,India,Cuttack,59,57,5.606557377049181,6,,,87,
3897,0.0,160.83333333333334,Australia,Sri Lanka,Nottingham,69,64,7.529411764705882,7,32.0,2.0,159,1.0
135984,0.0,149.95833333333334,West Indies,New Zealand,Auckland,36,78,5.571428571428571,2,23.0,5.0,108,2.0
29931,0.0,153.14285714285714,South Africa,Sri Lanka,Colombo,44,86,6.789473684210527,8,30.0,2.0,163,1.0
79004,0.0,163.0,England,South Africa,Chester-le-Street,38,80,5.853658536585366,4,24.0,3.0,118,1.0
134899,0.0,153.6,Zimbabwe,Netherlands,Sylhet,64,58,6.2142857142857135,9,33.0,,146,2.0
79260,0.0,110.0,Afghanistan,West Indies,St Kitts,31,96,6.47191011235955,6,36.0,1.0,146,1.0
180,0.0,159.2,West Indies,India,Lauderhill,64,73,7.821428571428571,8,28.0,1.0,143,1.0
167913,0.0,145.2,Australia,South Africa,Brisbane,77,36,5.023255813953488,8,23.0,2.0,161,2.0
3288,0.0,154.71428571428572,Bangladesh,Australia,Bengaluru,57,65,6.190476190476191,7,38.0,1.0,156,1.0
46962,0.0,158.30769230769232,England,South Africa,Durban,38,113,8.26829268292683,7,30.0,1.0,204,1.0
116448,0.0,136.78571428571428,Pakistan,New Zealand,Sharjah,79,35,5.121951219512195,9,26.0,,135,2.0
